product_id,title,brand,gender,category,subcategory,style,price,in_stock,is_active,primary_image,is_trending,sponsored,embedding_text
BONKERS_14640654123372,Blue Everyday Joggers,Bonkers Corner,Women,Bottomwear,Joggers,Athleisure,1399,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/6_c5ddd95c-3940-47f6-968e-c56367ecac48.jpg?v=1753507706,False,False,"Blue Everyday Joggers. Athleisure Joggers, Blue, Cotton-Blend, Bonkers Corner"
SOULED_327903,Kung Fu Panda: The Hero,The Souled Store,Men,Topwear,Hoodie,Casual,2299,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1762531363_1938973.jpg,False,False,"Kung Fu Panda: The Hero. Casual Hoodie, Grey, The Souled Store"
BONKERS_14799360098668,Slate Grey Knit Polo,Bonkers Corner,Men,Topwear,T-Shirt,Old Money,1499,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/10_9e6396fe-74be-48c0-befc-8c0a548aca53.png?v=1768988890,False,False,"Slate Grey Knit Polo. Old Money T-Shirt, Grey, Slim fit, Cotton, Half sleeve, Polo neck, Bonkers Corner"
SOULED_314072,Solid Knit Dress: Ink Black,The Souled Store,Women,Dresses,Dress,Formal,1499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1783938536_3457531.jpg,False,False,"Solid Knit Dress: Ink Black. Formal Dress, Black, Slim fit, Solid pattern, Cotton-Blend, Sleeveless sleeve, Round neck, The Souled Store"
BEWAKOOF_438339,DOLCE CRUDO Retro High Waist Treggings,Bewakoof,Women,Bottomwear,Bottomwear,Casual,0,False,True,https://images.bewakoof.com/original/dolce-crudo-retro-high-waist-treggings-438339-1635759491-1.jpg,False,False,"DOLCE CRUDO Retro High Waist Treggings. Casual Bottomwear, Slim fit, Solid pattern, Polyester, Bewakoof"
SOULED_236378,Plaid Shacket: Arctic,The Souled Store,Men,Other,Other,Oversized,1899,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1732859746_1094580.jpg,True,False,"Plaid Shacket: Arctic. Oversized Other, Blue, Relaxed fit, Solid pattern, Cotton, Full sleeve, Collar neck, The Souled Store"
BEWAKOOF_302694,Women's Melange Raglan T-Shirt,Bewakoof,Women,Topwear,T-Shirt,Old Money,299,False,True,https://images.bewakoof.com/original/women-s-melange-raglan-t-shirt-302694-1656171774-1.jpg,False,False,"Women's Melange Raglan T-Shirt. Old Money T-Shirt, Grey, Slim fit, Solid pattern, Three-Quarter sleeve, Round neck, Bewakoof"
BONKERS_7816077443172,Grey Faded Loose Fit Pants,Bonkers Corner,Women,Bottomwear,Trousers,Oversized,1499,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/grey-faded-loose-fit-pants-xs-bonkerscorner-store-33694896062564.jpg?v=1728982261,False,False,"Grey Faded Loose Fit Pants. Oversized Trousers, Grey, Relaxed fit, Cotton, Bonkers Corner"
BEWAKOOF_624607,Women's White Petals Printed Velcro Sliders,Bewakoof,Women,Footwear,Footwear,Streetwear,239,True,True,https://images.bewakoof.com/original/women-s-white-petals-aop-velcro-sliders-624607-1701942556-1.jpg,True,True,"Women's White Petals Printed Velcro Sliders. Streetwear Footwear, Graphic pattern, Bewakoof"
SOULED_347391,TSS Originals: Kalamkari,The Souled Store,Women,Topwear,Shirt,Formal,1499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1781003723_9360625.jpg,False,False,"TSS Originals: Kalamkari. Formal Shirt, Brown, Slim fit, Graphic pattern, Cotton, Full sleeve, Collar neck, The Souled Store"
SOULED_237223,TSS Originals: Coral Berry,The Souled Store,Men,Topwear,Sweatshirt,Oversized,1199,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1740468924_3107470.jpg,False,False,"TSS Originals: Coral Berry. Oversized Sweatshirt, Blue, Oversized fit, Solid pattern, Cotton-Blend, Full sleeve, Round neck, The Souled Store"
SNITCH_8055584489634,Weave Knit Grey Trouser,SNITCH,Men,Bottomwear,Trousers,Partywear,1127,False,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSR5038-05-3226.jpg?v=1696317815,False,False,"Weave Knit Grey Trouser. Partywear Trousers, Grey, Slim fit, Solid pattern, Cotton, SNITCH"
BONKERS_14687476253036,Caped Crusader Stripped T-shirt,Bonkers Corner,Men,Topwear,T-Shirt,Streetwear,999,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/Bonkerscorner_caped_crusader_stripped_t-shirt_12_c13b7675-6e1e-4dc3-b4d7-c650ce1a0c69.jpg?v=1741170608,False,False,"Caped Crusader Stripped T-shirt. Streetwear T-Shirt, Multi, Oversized fit, Distressed pattern, Cotton, Half sleeve, Round neck, Bonkers Corner"
SNITCH_8156070084770,Stygian Linen Pant,SNITCH,Men,Bottomwear,Trousers,Partywear,1274,False,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSR5087-01-3247.jpg?v=1705991543,False,False,"Stygian Linen Pant. Partywear Trousers, White, Slim fit, Solid pattern, Cotton, SNITCH"
BONKERS_7817056551012,White Ribbed Heavyweight Baby Tee,Bonkers Corner,Women,Topwear,T-Shirt,Casual,349,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/white-ribbed-heavyweight-baby-tee-xs-bonkerscorner-store-26415708930148.jpg?v=1783495424,False,False,"White Ribbed Heavyweight Baby Tee. Casual T-Shirt, White, Slim fit, Cotton, Half sleeve, Round neck, Bonkers Corner"
BONKERS_15000559452524,White Crisp Track Pants,Bonkers Corner,Men,Bottomwear,Trousers,Casual,1199,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/whitecrisptrackpants8.jpg?v=1773638186,False,False,"White Crisp Track Pants. Casual Trousers, White, Cotton-Blend, Bonkers Corner"
URBANIC_1290501,Jacquard Denim Bralette Top,Urbanic,Women,Innerwear,Innerwear,Athleisure,1345,True,True,https://img101.urbanic.com/goods-pic/2293ca91995f472faac9902175ea73efUR_w1440_q90,False,False,"Jacquard Denim Bralette Top. Athleisure Innerwear, Red, Regular fit, Denim, Urbanic"
SOULED_343200,TSS Originals: Kathputli,The Souled Store,Women,Topwear,Shirt,Formal,0,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1783582732_9828648.jpg,False,False,"TSS Originals: Kathputli. Formal Shirt, Brown, Oversized fit, Embroidered pattern, Cotton, Full sleeve, Collar neck, The Souled Store"
SNITCH_8694064611490,Stretch Luxe Slim Fit Shirt,SNITCH,Men,Topwear,Shirt,Formal,1198,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mlx1060-03_1_90ce23e7-5ffb-4e36-90ab-ff252e55391e.jpg?v=1751286232,False,False,"Stretch Luxe Slim Fit Shirt. Formal Shirt, Beige, Slim fit, Striped pattern, Full sleeve, Spread neck, SNITCH"
BEWAKOOF_366268,Women's White Crop Sweatshirt,Bewakoof,Women,Topwear,Sweatshirt,Old Money,899,False,True,https://images.bewakoof.com/original/white-waist-rib-crop-sweatshirt-366268-1656184826-1.jpg,False,False,"Women's White Crop Sweatshirt. Old Money Sweatshirt, White, Regular fit, Solid pattern, Full sleeve, Round neck, Bewakoof"
BEWAKOOF_384315,Men's Teal Green Relaxed Fit Short Kurta,Bewakoof,Men,Bottomwear,Shorts,Oversized,299,False,True,https://images.bewakoof.com/original/men-s-solid-relaxed-fit-short-kurta-384315-1663931437-1.jpg,False,False,"Men's Teal Green Relaxed Fit Short Kurta. Oversized Shorts, Relaxed fit, Solid pattern, Cotton, Full sleeve, Mandarin neck, Bewakoof"
BONKERS_15178916725100,Dual Panel Joggers,Bonkers Corner,Men,Bottomwear,Joggers,Athleisure,1699,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/DualPanelJoggers1.jpg?v=1783941684,False,False,"Dual Panel Joggers. Athleisure Joggers, Black, Cotton-Blend, Bonkers Corner"
SNITCH_8011757027490,Three Leaf Clover Pink Linen Shirt,SNITCH,Men,Topwear,Shirt,Old Money,903,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2325-06-M54.jpg?v=1692208351,False,False,"Three Leaf Clover Pink Linen Shirt. Old Money Shirt, Pink, Polka pattern, Linen, Half sleeve, Cuban neck, SNITCH"
SNITCH_8851575406754,Hooded Snap Button Anarok Jacket,SNITCH,Men,Outerwear,Jacket,Casual,2899,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4msk8744-02_1.jpg?v=1764006460,False,False,"Hooded Snap Button Anarok Jacket. Casual Jacket, Purple, Regular fit, Solid pattern, Nylon, Full sleeve, Hooded neck, SNITCH"
BONKERS_15193073156460,Oxford Blue Washed Jorts,Bonkers Corner,Men,Bottomwear,Shorts,Casual,1599,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/OxfordBlueWashedJorts_1.jpg?v=1784100787,False,False,"Oxford Blue Washed Jorts. Casual Shorts, Blue, Cotton, Bonkers Corner"
SOULED_345136,Korean Striped Pants: Walnut Brown,The Souled Store,Men,Bottomwear,Trousers,Formal,2099,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1765799578_2944609.jpg,False,False,"Korean Striped Pants: Walnut Brown. Formal Trousers, Grey, Viscose, The Souled Store"
SNITCH_8696170381474,Linen Blend Striped Straight Fit Trousers,SNITCH,Men,Bottomwear,Trousers,Old Money,1351,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSR5385-03_1_7d01e4f3-0a7c-4035-a077-4b5834e67bc3.jpg?v=1750499339,False,False,"Linen Blend Striped Straight Fit Trousers. Old Money Trousers, Navy, Regular fit, Striped pattern, SNITCH"
SNITCH_8822918054050,Slim Fit Stretch Trousers,SNITCH,Men,Bottomwear,Trousers,Casual,1999,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4msr5416-03_1.jpg?v=1762191050,False,False,"Slim Fit Stretch Trousers. Casual Trousers, Black, Slim fit, Solid pattern, Cotton, SNITCH"
SOULED_338520,Seersucker Shorts: Pretty Bow,The Souled Store,Women,Innerwear,Innerwear,Athleisure,599,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1762513453_8764903.jpg,False,False,"Seersucker Shorts: Pretty Bow. Athleisure Innerwear, Purple, Relaxed fit, Checked pattern, Cotton-Blend, The Souled Store"
URBANIC_1343492,Slit Co-ord Set,Urbanic,Women,Co-ords,Co-ord Set,Partywear,2190,True,True,https://img101.urbanic.com/goods-pic/c36bc2c6b00a4fcd9875822fe9c0d423UR_w1440_q90,False,False,"Slit Co-ord Set. Partywear Co-ord Set, Blue, Slim fit, Sequinned pattern, Sleeveless sleeve, Urbanic"
SNITCH_8904872951970,LUXE CATCH ME IF YOU CAN Tailored Trousers,SNITCH,Men,Bottomwear,Trousers,Partywear,1679,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mtlx0015-02_1.jpg?v=1772008381,False,False,"LUXE CATCH ME IF YOU CAN Tailored Trousers. Partywear Trousers, Maroon, Solid pattern, SNITCH"
BONKERS_14992772890988,Ravenclaw Legacy Cable Knit Polo,Bonkers Corner,Men,Topwear,T-Shirt,Old Money,1599,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/raveclawlegacycableknitpolo7.jpg?v=1767702393,False,False,"Ravenclaw Legacy Cable Knit Polo. Old Money T-Shirt, White, Cotton, Half sleeve, Polo neck, Bonkers Corner"
SNITCH_8856720998562,Mediterranean Mosaic Luxe Pleated Trousers,SNITCH,Men,Bottomwear,Trousers,Partywear,1519,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_88362121-75fe-46c0-8586-cfd970299646.jpg?v=1764611321,False,True,"Mediterranean Mosaic Luxe Pleated Trousers. Partywear Trousers, Brown, Regular fit, Solid pattern, SNITCH"
SNITCH_8597502361762,Khaki Mid Rise Loose Fit Parachute Pants,SNITCH,Men,Bottomwear,Cargos,Streetwear,1610,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSO4659-03_1_bdddfaf6-9c06-4b22-a6f9-b0d598bb0674.jpg?v=1740121149,False,False,"Khaki Mid Rise Loose Fit Parachute Pants. Streetwear Cargos, Beige, Relaxed fit, Solid pattern, Nylon, SNITCH"
BEWAKOOF_628787,Women's Pink Oversized Plus Size Pyjamas,Bewakoof,Women,Innerwear,Innerwear,Athleisure,479,False,True,https://images.bewakoof.com/original/women-s-pink-oversized-plus-size-pyjamas-628787-1722344608-1.jpg,True,False,"Women's Pink Oversized Plus Size Pyjamas. Athleisure Innerwear, Pink, Oversized fit, Solid pattern, Bewakoof"
SOULED_349066,Striped Shirt: Tiffany,The Souled Store,Women,Topwear,Shirt,Formal,1299,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1780029318_8757224.jpg,False,False,"Striped Shirt: Tiffany. Formal Shirt, Blue, Relaxed fit, Striped pattern, Cotton, Full sleeve, Collar neck, The Souled Store"
BONKERS_14768204775788,Hype Knit Full Sleeves Polo,Bonkers Corner,Men,Topwear,T-Shirt,Old Money,1499,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/BonkersMan_HypeKnitFullSleevesPolo_6.jpg?v=1751521423,False,False,"Hype Knit Full Sleeves Polo. Old Money T-Shirt, Red, Regular fit, Acrylic, Full sleeve, Polo neck, Bonkers Corner"
BEWAKOOF_459122,Men's White Slim Fit Basic Vest,Bewakoof,Men,Topwear,Topwear,Casual,299,False,True,https://images.bewakoof.com/original/white-solidvest-459122-1656678054-1.jpg,False,False,"Men's White Slim Fit Basic Vest. Casual Topwear, Slim fit, Solid pattern, Cotton, Sleeveless sleeve, Round neck, Bewakoof"
SNITCH_8928621133986,Relaxed Fit Stretch Pleated Trousers,SNITCH,Men,Bottomwear,Trousers,Formal,1599,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4tr011-03_1.jpg?v=1772500961,False,False,"Relaxed Fit Stretch Pleated Trousers. Formal Trousers, Green, Relaxed fit, Solid pattern, SNITCH"
SOULED_327916,Plaid Teddy Shacket: Brown,The Souled Store,Women,Other,Other,Partywear,2299,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1779442784_6875750.jpg,False,False,"Plaid Teddy Shacket: Brown. Partywear Other, Brown, Oversized fit, Checked pattern, Polyester, Full sleeve, Collar neck, The Souled Store"
SOULED_196431,Johnny Bravo: Macho Expressions,The Souled Store,Men,Topwear,Sweatshirt,Streetwear,1049,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1664370001_1591354.jpg,False,False,"Johnny Bravo: Macho Expressions. Streetwear Sweatshirt, White, Regular fit, Cotton-Blend, Full sleeve, Round neck, The Souled Store"
BEWAKOOF_516515,Women's Purple Tie & Dye Plus Size Oversized T-shirt & Jogger Set,Bewakoof,Women,Co-ords,Co-ord Set,Oversized,999,False,True,https://images.bewakoof.com/original/women-s-tie-n-dye-co-ord-516515-1663142534-1.jpg,False,False,"Women's Purple Tie & Dye Plus Size Oversized T-shirt & Jogger Set. Oversized Co-ord Set, Oversized fit, Tie-Dye pattern, Half sleeve, Round neck, Bewakoof"
BONKERS_15003972272492,Grey Spray Faded Loose Fit Pants,Bonkers Corner,Men,Bottomwear,Trousers,Oversized,1499,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/S57-1940.jpg?v=1768973581,False,False,"Grey Spray Faded Loose Fit Pants. Oversized Trousers, Grey, Relaxed fit, Cotton, Bonkers Corner"
URBANIC_116418,Contrast Stitch Pullover Sweater,Urbanic,Women,Topwear,Sweatshirt,Oversized,3990,True,True,https://img101.urbanic.com/goods-pic/7999a0db4e1b4433b32452fe6bba04f7UR_w1440_q90,False,False,"Contrast Stitch Pullover Sweater. Oversized Sweatshirt, Blue, Oversized fit, Full sleeve, Urbanic"
URBANIC_1509272,Bow Straight Leg Pants,Urbanic,Women,Bottomwear,Trousers,Oversized,1490,True,True,https://img101.urbanic.com/goods-pic/e9ec4b37be814e12b32d6e7f1c194553_w1440_q90,False,True,"Bow Straight Leg Pants. Oversized Trousers, Black, Oversized fit, Urbanic"
SOULED_293351,Denim Dungaree: Mid Blue,The Souled Store,Women,Dresses,Jumpsuit,Casual,1449,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1737118902_8623723.jpg,False,False,"Denim Dungaree: Mid Blue. Casual Jumpsuit, Blue, Regular fit, Solid pattern, Cotton, Sleeveless sleeve, Square neck, The Souled Store"
SOULED_323864,Cotton Linen Stripes: Prisma,The Souled Store,Men,Topwear,Shirt,Formal,1499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1763817735_7622527.jpg,False,False,"Cotton Linen Stripes: Prisma. Formal Shirt, White, Full sleeve, Collar neck, The Souled Store"
BEWAKOOF_492897,Men's Blue & White Color Block Polo T-shirt,Bewakoof,Men,Topwear,T-Shirt,Old Money,432,False,True,https://images.bewakoof.com/original/men-s-black-iris-color-block-polo-t-shirt-492897-1659076760-1.jpg,False,False,"Men's Blue & White Color Block Polo T-shirt. Old Money T-Shirt, Black, Regular fit, Colourblock pattern, Half sleeve, Polo neck, Bewakoof"
BEWAKOOF_591691,Women's Navy Blue Plus Size T-shirt,Bewakoof,Women,Topwear,T-Shirt,Old Money,499,True,True,https://images.bewakoof.com/original/women-s-navy-blue-plus-size-t-shirt-591691-1765272666-1.jpg,True,False,"Women's Navy Blue Plus Size T-shirt. Old Money T-Shirt, Navy, Regular fit, Solid pattern, Cotton, Half sleeve, Round neck, Bewakoof"
SNITCH_8495363555490,Turquoise Abstract Slim Fit Shirt,SNITCH,Men,Topwear,Shirt,Casual,1055,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/17233be049a1baa20388c3f250289aeb.jpg?v=1726809068,False,False,"Turquoise Abstract Slim Fit Shirt. Casual Shirt, Slim fit, Abstract pattern, Polyester, Full sleeve, Spread neck, SNITCH"
SNITCH_8503601070242,Cream Knitted Slim Fit Shirt,SNITCH,Men,Topwear,Shirt,Old Money,903,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/94ecb1f2cc22ff0f0f2eda45f5ae2e63.jpg?v=1727764335,False,False,"Cream Knitted Slim Fit Shirt. Old Money Shirt, Beige, Slim fit, Self-Design pattern, Full sleeve, Spread neck, SNITCH"
SNITCH_9002039771298,100% Cotton Stripe Flat Knit Polo T-Shirt,SNITCH,Men,Topwear,T-Shirt,Old Money,1499,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mst3343-02_1.jpg?v=1775886653,False,False,"100% Cotton Stripe Flat Knit Polo T-Shirt. Old Money T-Shirt, Beige, Regular fit, Self-Design pattern, Cotton, Half sleeve, Polo neck, SNITCH"
BEWAKOOF_645121,Women's Black Shirt Dress,Bewakoof,Women,Dresses,Dress,Casual,783,False,True,https://images.bewakoof.com/original/women-s-black-shirt-dress-645121-1733814463-1.jpg,True,True,"Women's Black Shirt Dress. Casual Dress, Black, Regular fit, Solid pattern, Nylon, Half sleeve, Spread neck, Bewakoof"
SNITCH_8840018067618,Regular Fit Stretch T-Shirt,SNITCH,Men,Topwear,T-Shirt,Old Money,999,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mst3263-08_2.jpg?v=1763359988,False,False,"Regular Fit Stretch T-Shirt. Old Money T-Shirt, Olive, Regular fit, Solid pattern, Rayon, Half sleeve, Round neck, SNITCH"
SOULED_274697,Monsters Inc: Yikes,The Souled Store,Men,Topwear,Shirt,Partywear,649,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1745561266_8825948.jpg,False,True,"Monsters Inc: Yikes. Partywear Shirt, Relaxed fit, Rayon, Half sleeve, Collar neck, The Souled Store"
BEWAKOOF_376587,Navy Blue Checks Casual Full Sleeve Shirt,Bewakoof,Men,Topwear,Shirt,Casual,417,False,True,https://images.bewakoof.com/original/navy-blue-checks-casual-full-sleeve-shirt-376587-1656157719-1.jpg,False,True,"Navy Blue Checks Casual Full Sleeve Shirt. Casual Shirt, Regular fit, Checked pattern, Viscose, Full sleeve, Collar neck, Bewakoof"
SOULED_252132,Parachute Pants: Kelly Green,The Souled Store,Women,Bottomwear,Trousers,Streetwear,1449,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1782909235_3463192.jpg,False,True,"Parachute Pants: Kelly Green. Streetwear Trousers, Green, Oversized fit, Solid pattern, Nylon, The Souled Store"
BEWAKOOF_619993,Women's Brown Anti Love Graphic Printed Co-ordinates,Bewakoof,Women,Co-ords,Co-ord Set,Streetwear,996,False,True,https://images.bewakoof.com/original/women-s-brown-anti-love-graphic-printed-co-ordinates-619993-1721996189-1.jpg,True,False,"Women's Brown Anti Love Graphic Printed Co-ordinates. Streetwear Co-ord Set, Regular fit, Graphic pattern, Full sleeve, Hooded neck, Bewakoof"
SOULED_316611,Ombre Sweater: Hazel Moss,The Souled Store,Men,Topwear,Sweatshirt,Casual,2099,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1765274813_2591662.jpg,False,False,"Ombre Sweater: Hazel Moss. Casual Sweatshirt, Brown, Cotton-Blend, Full sleeve, The Souled Store"
SOULED_266498,Denim: Navy,The Souled Store,Men,Bottomwear,Jeans,Casual,1499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1784722497_9546690.jpg,False,False,"Denim: Navy. Casual Jeans, Solid pattern, Cotton, The Souled Store"
SNITCH_8715958616226,Floral Slim Fit Linen Blend Shirt,SNITCH,Men,Topwear,Shirt,Casual,1219,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4260-04_1_9e42a209-812c-458c-b2f9-1444e0b8f093.jpg?v=1752749891,False,False,"Floral Slim Fit Linen Blend Shirt. Casual Shirt, Beige, Slim fit, Floral pattern, Full sleeve, SNITCH"
SNITCH_8814314225826,Sleeveless Melange Core Lab Sweater,SNITCH,Men,Other,Other,Oversized,1399,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mswc0003-03_1.jpg?v=1761672388,False,False,"Sleeveless Melange Core Lab Sweater. Oversized Other, Maroon, Relaxed fit, Solid pattern, Cotton, Sleeveless sleeve, Round neck, SNITCH"
